nuplan_token,nuplan_log,scenario_id,iteration,timestamp_us,ego_x,ego_y,ego_heading,ego_velocity_x,ego_velocity_y,ego_acceleration_x,ego_acceleration_y,tire_steering_angle,scenario_type
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,15,1625851234751543,664591.8370946476,3997896.6336329947,2.218911726173445,0.0038333535797798746,0.000467750972150548,0.058327611199600116,0.001230958834777543,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,16,1625851234801566,664591.8370413351,3997896.6336905477,2.21890193479586,0.0049947200501794355,0.00040735559498975644,0.06688849696073046,-0.008961329923050524,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,17,1625851234851588,664591.8369682949,3997896.6337644216,2.218896683989159,0.0043235163943576484,-0.00020171000305270657,0.015699881921671793,-0.028749595810815303,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,18,1625851234901607,664591.8369347645,3997896.6338276966,2.218883687830029,0.0025381522507826543,-0.0012041035901191265,-0.005483764882187609,-0.045175396607367836,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,19,1625851234951623,664591.8369389565,3997896.6338726403,2.218888460095874,0.0007674070862487752,-0.0018056241178083933,-0.030681677942003032,-0.007626151186108932,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,20,1625851235001635,664591.8369708359,3997896.633860157,2.218889299448324,-0.00011688032105956362,-0.0011940712173810167,-0.0040674978104063425,0.015300774954085541,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,21,1625851235051647,664591.8369755419,3997896.6338539324,2.2188885461464065,0.000950259090088009,-0.0005044448150025896,0.03802316753666733,0.01017464999409088,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,22,1625851235101660,664591.8369376132,3997896.633872407,2.2188731806398394,0.0024509229123751896,0.0002904203768209198,0.0462966830366282,0.016597142383997784,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,23,1625851235151672,664591.8368715188,3997896.6339001595,2.2189079105134906,0.003106819476603489,0.0005695448041086416,0.03513155509912469,-0.008994379966662953,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,24,1625851235201679,664591.8368137005,3997896.6339444877,2.21890322154586,0.0030445363714041436,7.876071221123692e-05,0.02005134332694725,-0.01477610524389037,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,25,1625851235251681,664591.8367916921,3997896.633969531,2.2188483027649393,0.002078544076792071,-0.0005185034813671794,-0.00304024971561177,-0.016453264141188917,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,26,1625851235301682,664591.8367850807,3997896.633991712,2.2188863660044436,0.0016061899671104024,-0.0008773912643760635,0.013110367979722943,-0.014674141797734082,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,27,1625851235351679,664591.836776852,3997896.634000747,2.2188926682258656,0.0011673293715173227,-0.0011564739771258888,0.011215809797729522,-0.013737044073737008,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,28,1625851235401675,664591.83678696,3997896.6340197856,2.218865160113088,0.000944642819070772,-0.0011841221374211497,0.005676549728586846,-0.01001574117103967,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,29,1625851235451666,664591.836784741,3997896.634048624,2.218890559925751,0.0008151239564698361,-0.0005742266717742498,0.0010317802571491684,0.0007879060574741897,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,30,1625851235501652,664591.8367896711,3997896.634054002,2.2189006873906916,0.0007878152493518509,-0.00024561665117765145,0.018038493539767043,-0.00519940544005502,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,31,1625851235551630,664591.836777747,3997896.634042319,2.218903950165755,0.0014902026508642598,-0.00034288508151893556,0.02552881477819041,-0.008968699751999425,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,32,1625851235601601,664591.8367868066,3997896.6340468884,2.21890505962866,0.0022729941975536735,-0.0006416117599866199,0.02968349102383258,-0.007740975144586731,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,33,1625851235651567,664591.8367786235,3997896.6340766754,2.21888497055601,0.00262397910909779,-0.000725617101656657,0.02317870848231191,-0.007443917379915525,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,34,1625851235701527,664591.836752736,3997896.6341041587,2.218896974828883,0.001770829254590993,-0.00025505474725571596,-0.0033029113627468763,0.008383266692344692,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,35,1625851235751483,664591.8367392163,3997896.634114026,2.2188724375222186,0.0007217300477702376,3.808498713275718e-05,-0.021242852983017133,0.005369959249247044,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,36,1625851235801436,664591.8367424248,3997896.634104383,2.2188715764360776,0.00020500294115376305,-0.00010144238137654385,-0.0015095086958487414,0.0004279514431257766,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,37,1625851235851386,664591.8367411647,3997896.634098432,2.218882026612545,0.0005175523627440455,-0.0002949154890449662,0.013021108716040872,-0.001549399885666603,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,38,1625851235901332,664591.8367222213,3997896.6341077723,2.2189004172519224,0.0014295044058425996,-0.0006576240263010938,0.024442123405664318,-0.011488949423945153,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,39,1625851235951276,664591.8367001497,3997896.6341356765,2.2188744730594774,0.0019384746987461655,-0.001058889341684859,0.029040281334589184,-0.027151082647467833,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,40,1625851236001219,664591.8366763609,3997896.6341739995,2.2188543596033123,0.001708948304955708,-0.0008361499951857913,0.003551156204477897,-0.014528925764014529,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,41,1625851236051161,664591.8366837692,3997896.634177665,2.2188858528899607,0.0010946422139533566,-0.000466121690285218,-0.00691440327637318,-0.004209122789827779,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,42,1625851236101103,664591.8367004093,3997896.6341616283,2.2188870370112723,0.0007087442750814206,-4.8112360170410263e-05,0.019904971063948333,-0.0010548586582219811,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,43,1625851236151047,664591.8366895969,3997896.6341515924,2.218891504933256,0.0005946532445222125,-1.9991096314055925e-05,-0.0048488082486312385,-0.012808774128583986,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,44,1625851236200991,664591.8366835855,3997896.6341382177,2.2188475349533516,0.0004183102443453825,-0.0002885628332285224,0.0010842608614751166,-0.009153214049709976,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,45,1625851236250934,664591.8366732956,3997896.634151672,2.2188224610412224,0.0006490628547030449,-0.0005068529716838464,-0.0005253339121915825,-0.009764835830409617,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,46,1625851236300878,664591.836677531,3997896.6341649997,2.218792216718722,0.000818509042318837,-0.0005020376270203893,0.013358705831256232,-0.0035425658117284485,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,47,1625851236350822,664591.8366710757,3997896.6341501637,2.218866667159268,0.0009919964468077882,-0.00046724008884659973,0.014354140595451528,-0.00663532052523252,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,48,1625851236400768,664591.8366671349,3997896.6341455956,2.218881244246746,0.0013112750359410101,-0.00038586153481227903,0.01548875818182561,0.0038174689278774117,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,49,1625851236450718,664591.8366567851,3997896.634163801,2.218876965234024,0.001463374087484811,-0.0005299700865740404,0.013005287303287809,-0.015090645694203505,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,50,1625851236500670,664591.8366405935,3997896.634176173,2.2189050282201292,0.0013184242786727597,-0.0005815716800025888,0.0041776084704404325,-0.011386483416882056,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,51,1625851236550622,664591.8366566306,3997896.6341842287,2.2189000804873613,0.0008294166247605612,-0.0007928160824125247,0.003476557221657402,-0.02039361034163622,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,52,1625851236600576,664591.8366638041,3997896.6341814282,2.2188599414515267,0.0005080053214352115,-0.000757678929636702,-0.004600924666438196,-0.004761836814711165,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,53,1625851236650530,664591.8366727034,3997896.6341796415,2.2188788040853824,0.0004251339011071871,-0.0006098534650953493,0.008317166838434937,0.005371954352150245,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,54,1625851236700482,664591.8366929209,3997896.6341882558,2.218883754736217,0.0009053352258139578,-0.00011068386570493624,0.008123095827089212,0.012298952027263055,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,55,1625851236750433,664591.8366640101,3997896.6341928183,2.218842567957816,0.0013040932135003082,0.00010017955201261977,0.011167786669362141,0.003252545845552135,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,56,1625851236800387,664591.8366381957,3997896.634190775,2.218850541012554,0.0014635683679441588,-1.1366589433492777e-05,0.006764939146155114,-0.0037906630030327144,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,57,1625851236850344,664591.836643362,3997896.6341955867,2.2189054840602953,0.0011796951331017609,-0.00019086944050478527,0.0009554778552636063,-0.01695890058557341,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,58,1625851236900305,664591.8366432323,3997896.6341758864,2.2188425467115547,0.0006110012616229091,-0.0003465337755273519,-0.0084244184227061,-0.007379230204187044,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,59,1625851236950268,664591.8366439409,3997896.6341632274,2.2188382901677124,0.0005466620906486106,-0.0006421255189734553,0.0010457087328578682,-0.015168356119663683,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,60,1625851237000232,664591.8366589004,3997896.6341668507,2.2189067626080603,0.0010696843871169145,-0.000981312009339432,0.010569806343835654,-0.007638937512968339,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,61,1625851237050195,664591.8366670258,3997896.6341959867,2.2189003659347506,0.0010097476463541942,-0.0010409602121546132,-0.0061106117420787,-0.0033705666997946677,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,62,1625851237100161,664591.8366662301,3997896.634204745,2.2188822924026574,0.0007210292013757668,-0.0006045944407592586,0.005814100578151144,0.0008062282707700363,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,63,1625851237150129,664591.8366590915,3997896.634175015,2.218858912585289,0.0005792633807354186,-0.0002486574531217908,0.009640217728943764,-0.009436214642158889,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,64,1625851237200100,664591.8366528105,3997896.6341485754,2.2189009046353942,0.0006711321124439583,-0.00045312107733317785,0.009678992628537393,-0.014052815415963517,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,65,1625851237250074,664591.8366510868,3997896.634136801,2.218939619526091,0.0009931111846513145,-0.0008233479765111873,0.010486494307463318,-0.017586619906881984,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,66,1625851237300053,664591.8366317691,3997896.634147051,2.2188917879769017,0.0010579526072467345,-0.0006422861780320943,0.021254723039859116,-0.002658492302885169,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,67,1625851237350040,664591.8366184981,3997896.634154029,2.218898782809624,0.000585428892072501,-0.00033848753802537273,0.0002641369463330868,-0.0003104039622868731,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,68,1625851237400032,664591.8366230216,3997896.634131294,2.2188583215885775,0.000615062389277195,4.65608195914868e-06,0.0009322692482110494,0.014048494468117604,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,69,1625851237450030,664591.8366206673,3997896.6341063795,2.21883331460303,0.0006981237993584885,2.4897094979015618e-05,0.013958895524921659,-0.0053598236401780665,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,70,1625851237500033,664591.8366106974,3997896.6340741287,2.2188689762879457,0.000790013643171527,-0.0002365142444212996,0.018981375953563435,-0.014914613180728536,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,71,1625851237550040,664591.8366085795,3997896.6340789283,2.2188744385806363,0.0008667101344977158,-0.0009630398359362575,0.00016738758455959476,-0.014193876612057496,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,72,1625851237600048,664591.836624876,3997896.634099927,2.218859712893653,0.0004073498500940834,-0.001306348284192015,-0.007496449204660371,-0.003084089808737632,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,73,1625851237650056,664591.8366517146,3997896.634102373,2.2188529700089537,0.00028573736795734297,-0.0011356771728038076,-0.003349404300447995,-0.0005620441098327147,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,74,1625851237700064,664591.8366601589,3997896.634078814,2.2188722115772657,0.0004046769729051975,-0.0009108214159784611,0.01753721749123015,-0.018509293984450052,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,75,1625851237750075,664591.8366670101,3997896.634071347,2.2188664574435104,0.0006941194762907142,-0.000827918251407304,0.006417746124659384,-0.003509891650227862,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,76,1625851237800087,664591.8366696361,3997896.6340702185,2.2187838772972635,0.0009216241540662488,-0.0004663730700979322,0.010744857619458422,0.006929963985867573,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,77,1625851237850103,664591.8366658696,3997896.63406589,2.218901550815709,0.0008456381163869359,-0.00020195255798156645,-0.005774544338692227,-0.0004919002987386687,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,78,1625851237900124,664591.8366662123,3997896.634065984,2.2188969407913404,0.000668588383893075,-0.000387597431668748,-0.0016616843251814996,-0.00669656774895697,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,79,1625851237950150,664591.8366797864,3997896.634050379,2.21893439347733,0.0003068837188684311,-0.0007676532570131614,0.0018509370684657179,-0.016527567203744816,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,80,1625851238000179,664591.8367147995,3997896.6340455455,2.2189702309909194,0.0003715769071205892,-0.0006662001582789165,0.004062324496905033,0.008431519890721408,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,81,1625851238050209,664591.836694865,3997896.6340453797,2.2189181876418966,0.0008330538834230546,-0.000474662154939849,0.01477748358938564,-0.010954219980547188,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,82,1625851238100240,664591.8366699999,3997896.634045218,2.218892447581085,0.0010504832075381779,-0.0003546672621116341,0.01898280034833164,-0.0013159159989439887,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,83,1625851238150272,664591.8366729624,3997896.634049384,2.218873314117437,0.0011545809464029823,-0.0005501123132075798,0.004922788161740838,-0.007109162843124647,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,84,1625851238200304,664591.8366638664,3997896.634044775,2.2188653417377093,0.0011335218580872577,-0.000546167791934045,-0.00042613351664425974,-0.0014720649056125484,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,85,1625851238250334,664591.8366630399,3997896.6340422607,2.2188790077434475,0.0011319865645448646,-0.0005127171164878158,0.0042128699221511,-0.01193798881787394,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,86,1625851238300359,664591.8366534443,3997896.6340163155,2.2188663161531523,0.0009966556280653236,-0.0005214731802417294,-0.0016571599750752387,-0.0033302721621645786,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,87,1625851238350381,664591.8366360547,3997896.6340145445,2.218861542650713,0.0011468674140431754,-0.0010102399102775064,0.006380647849756219,-0.01591970681337021,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,88,1625851238400403,664591.8366338067,3997896.6340344506,2.2188978126193093,0.0005847998463599988,-0.0008023108694152443,-0.0016785612798522393,-0.0030041141260341597,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,89,1625851238450425,664591.8366442834,3997896.6340526263,2.2189159439862087,0.0004041503371194344,-0.0004486474237626633,-0.0025104138183770137,0.0052456250774724576,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,90,1625851238500447,664591.8366367558,3997896.6340377373,2.2188967954963887,0.0007470663933870071,-0.0005669595319610853,0.009851554151025182,-0.006389149619759988,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,91,1625851238550470,664591.8366242492,3997896.6340520247,2.218944011304098,0.001188550885059911,-0.0010590856563034252,0.020855659093916675,-0.01444600757828724,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,92,1625851238600495,664591.8366283613,3997896.6340803294,2.218880665024284,0.0012936340911488616,-0.0011268312563214352,0.0018754818880461815,-0.007161530987597765,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,93,1625851238650521,664591.8366369295,3997896.6341007813,2.218893852356292,0.0012861653391205562,-0.0009850326390374257,0.004032307690600119,0.00044976174705353694,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,94,1625851238700545,664591.8366253144,3997896.6341018975,2.2188977692065834,0.0006839705611170539,-0.0005934628150049262,-0.0024845040008956145,-0.003970970554341117,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,95,1625851238750569,664591.8366164461,3997896.634079437,2.2188954875378175,0.00027238403764804454,-0.0005674712867409237,-0.0018426084750012709,-0.011216929459180945,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,96,1625851238800594,664591.8366419611,3997896.6340495115,2.2188948530662285,-3.582201131021275e-05,-0.0010320351616721478,0.003915813744389775,-0.012401003603590154,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,97,1625851238850622,664591.8366646405,3997896.6340666767,2.2188918097728614,0.0005917503817208487,-0.001327297267103489,0.010788835764023928,-0.015886152397116,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,98,1625851238900654,664591.8366532725,3997896.6340625416,2.2189215589832876,0.0008759783202055983,-0.0009854455294620998,0.011351944909472559,-0.009946061389216594,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,99,1625851238950686,664591.8366460964,3997896.6340674283,2.218977501949454,0.0006470603300181096,-0.0008372591526967354,0.0010348127995757313,-0.002985360670701165,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,100,1625851239000718,664591.8366378971,3997896.634057683,2.2189425595051167,0.0007597410591191358,-0.0008621509204278555,0.010948579702651845,-0.007813612801646688,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,101,1625851239050748,664591.8366471252,3997896.634056293,2.218951690670198,0.000818452980671445,-0.0008274615547187675,0.004337957944983129,-0.0031921576613990455,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,102,1625851239100776,664591.8366580525,3997896.6340743448,2.2189553508914774,0.0007704484678206098,-0.00069385469129393,-0.004426733005678561,0.003930670429009588,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,103,1625851239150805,664591.8366418807,3997896.6340598147,2.2189099152379446,0.0007068258419865313,-0.0005440163445534793,0.0027552886189853468,-0.0030392989200921927,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,104,1625851239200834,664591.8366468892,3997896.634062291,2.2188680679200177,0.00036363297118309756,-0.0007399445922848322,-0.006006665836187988,-0.004808761210838297,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,105,1625851239250858,664591.8366840901,3997896.6340831956,2.218920701619649,0.00023488854943094333,-0.0011564815280790779,-0.026076980226404988,-0.020810019780846498,0.0,stationary
00002b2436735b10,2021.07.09.17.06.37_veh-35_00258_00748,scenario_00002b2436735b10,106,1625851239300877,664591.8367056906,3997896.634099968,2.21893600739754,0.0005006985536000406,-0.0010856606467353766,0.0051584544914469515,-0.002816701217780957,0.0,stationary
