scenario_id,iteration,timestamp_us,ego_x,ego_y,ego_heading,ego_velocity_x,ego_velocity_y,ego_acceleration_x,ego_acceleration_y,ego_angular_velocity,ego_angular_acceleration,tire_steering_angle,scenario_type,nuplan_token,nuplan_log
scenario_000,18,1620858056350079,664430.5940000502,3998353.2314184597,-1.5195684706436259,0.4415970189776521,-0.027728011343439763,0.22729546044997298,-0.017386468374474735,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,19,1620858056400099,664430.5959302483,3998353.208989493,-1.5185713681940696,0.45189895549257,-0.026917567774159632,0.2267555846502059,0.009434565898175085,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,20,1620858056450122,664430.5982616843,3998353.186253354,-1.5174704216798294,0.46114054296248197,-0.02538436316339382,0.20997683659909785,0.012549406789003,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,21,1620858056500145,664430.6006665921,3998353.1618989897,-1.5164386422699287,0.4720380139964374,-0.025210507784654505,0.20105482293696247,-0.025253152864402835,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,22,1620858056550170,664430.6033039277,3998353.1376768886,-1.5153762216136648,0.4818099877417333,-0.02634507796408466,0.1974673181001443,-0.05596695649546009,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,23,1620858056600196,664430.6055232311,3998353.1128657516,-1.514379625009737,0.4923573979807534,-0.02807985548901661,0.21420184656655544,-0.04921203175064416,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,24,1620858056650222,664430.6080075994,3998353.087030994,-1.5132834875630183,0.5034103719622549,-0.02794783877038831,0.21970755258692615,0.004467851863921905,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,25,1620858056700247,664430.6108748519,3998353.060144053,-1.5121389673803913,0.5153226440850603,-0.024287902835078867,0.2197482725757933,0.07125902266411566,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,26,1620858056750271,664430.6135014703,3998353.0330721093,-1.511125417448838,0.5271809380127036,-0.020515483876581083,0.22780983810023678,0.07410293494063361,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,27,1620858056800295,664430.6162315807,3998353.005532222,-1.51015080770526,0.5387457407808226,-0.019248165416162522,0.2281225135447405,-0.004663710242848962,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,28,1620858056850319,664430.6187899242,3998352.977719567,-1.509058404947164,0.5497981111709358,-0.020624698383321247,0.21080725500369923,-0.020009697431063643,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,29,1620858056900344,664430.6215610504,3998352.949031158,-1.5081511930239695,0.5599103524941356,-0.020844041195636875,0.12553956180659978,0.011505370883506129,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,30,1620858056950370,664430.6248789477,3998352.9191256207,-1.5072726505350607,0.5671331919631188,-0.019573665544326154,0.06933490969197606,0.0077750816974601475,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_000,31,1620858057000398,664430.6275873223,3998352.8900774946,-1.5065799744314148,0.5659618775343572,-0.020677867184068242,-0.14672727786761175,-0.03696562261354428,0.0,0.0,0.0,low_magnitude_speed,07ed4aa3c20a594a,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,0,1620857935950009,664649.6250824768,3999255.189095965,-2.0458436557113857,0.31336269286702984,-0.014673094819023482,0.2563629423206365,-0.016588667117690865,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,1,1620857936000026,664649.6161404295,3999255.172368764,-2.0459796287362093,0.33412913072216166,-0.013773468178494086,0.256162005009086,0.00944706895531023,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,2,1620857936050044,664649.6075097368,3999255.15406211,-2.0461393896501274,0.3552137599954588,-0.011599966846867135,0.22673592455586852,-0.003221880070024939,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,3,1620857936100063,664649.5987099698,3999255.1365982527,-2.04626941392696,0.37061802504747876,-0.011344643829703651,0.21345664059976685,-0.01706171982236486,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,4,1620857936150084,664649.5897291618,3999255.117651805,-2.0463747331954028,0.38694708221755425,-0.0106490166938416,0.20429793315744738,-0.03930875688398618,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,5,1620857936200106,664649.5799811963,3999255.0979697686,-2.0464181815046865,0.40501038702387726,-0.010021362421619965,0.2248169270279102,0.010065107632744874,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,6,1620857936250127,664649.5698054449,3999255.078197034,-2.0465310077603016,0.42168614267391896,-0.009470556071481786,0.2779472601274106,0.0132696997753986,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,7,1620857936300146,664649.5592761026,3999255.057522601,-2.0466916579208188,0.4410686986096985,-0.009367130300128016,0.2744664724987817,-0.0031090309620544774,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,8,1620857936350164,664649.5483597931,3999255.0366986557,-2.046784705550454,0.46170519594920273,-0.010812043960247658,0.387632018970938,-0.04297133413405554,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,9,1620857936400182,664649.5366210548,3999255.0146369585,-2.0468586863365426,0.48347116674772106,-0.011220791862382949,0.3974391731264254,-0.00421983637201741,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,10,1620857936450200,664649.5248261656,3999254.99252242,-2.0470179296411137,0.5048199800003239,-0.011106568103754405,0.4023934669012781,-0.035302095132026555,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,11,1620857936500216,664649.5117165128,3999254.970099523,-2.047092099643198,0.5257974924974438,-0.013935124024449136,0.42156220698676766,-0.045231053640323676,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,12,1620857936550232,664649.4973453801,3999254.946289488,-2.047204175987509,0.5480404062803376,-0.018490991165573886,0.42885250855655854,-0.06559221496993364,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,13,1620857936600248,664649.4833283534,3999254.9211372053,-2.0473770296686578,0.5707649969717203,-0.019908178946992285,0.42742695472627484,-0.020902270638616105,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,14,1620857936650264,664649.4691754947,3999254.8950984725,-2.047484617179149,0.5940750435840328,-0.019683677133745425,0.4592532504882747,0.008856432869909926,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,15,1620857936700280,664649.4544601848,3999254.868046653,-2.0477114519093145,0.6155786800233161,-0.01869965926494338,0.41693211831287696,-0.003945340045983946,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,16,1620857936750298,664649.4390509974,3999254.8399693943,-2.0478836312468878,0.6382466054604123,-0.01992492061893887,0.45690780773373296,-0.0371481431665509,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,17,1620857936800320,664649.4233641177,3999254.810670706,-2.0480181037132863,0.6609269307714248,-0.020469245202751507,0.44208293383929137,-0.016157743439621685,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,18,1620857936850346,664649.4063703227,3999254.7798632532,-2.048222360864672,0.6842297748175401,-0.02127114796362987,0.4627470343805179,-0.004610128681718941,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,19,1620857936900374,664649.3892614486,3999254.7492994247,-2.0484595564571872,0.7065455579922401,-0.021456428837634055,0.43574852773854483,0.02405700999098398,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,20,1620857936950403,664649.3705144868,3999254.718007872,-2.048697909089083,0.7295507635668688,-0.022764996695060446,0.4747190528956868,0.0030636727453370836,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,21,1620857937000430,664649.3522288372,3999254.685459775,-2.0488297029017937,0.7553141505318122,-0.023264695083479225,0.6080522078383818,-0.01808155685435481,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,22,1620857937050453,664649.3338880835,3999254.6519054226,-2.0491740910003995,0.7814939071885997,-0.0226176519766803,0.6226842799735736,-0.01450457005284923,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,23,1620857937100470,664649.3147347296,3999254.61745585,-2.0495154796653563,0.8102904563646297,-0.02301055055828299,0.6040292022204533,-0.012095597890652569,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,24,1620857937150484,664649.2951253803,3999254.582020291,-2.0499338896159816,0.8390759527142965,-0.023386673539379677,0.6690042965603107,-0.03187895630551257,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,25,1620857937200495,664649.2738718893,3999254.544342469,-2.050414670310856,0.8707967396344269,-0.025987579545822623,0.61442709128817,-0.06308737931205845,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,26,1620857937250505,664649.2528098051,3999254.506331633,-2.05084621484139,0.9027244095969935,-0.028244887649098695,0.6973534213788297,-0.06174759118513836,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,27,1620857937300514,664649.229795656,3999254.46611461,-2.05128633406807,0.9363404273437331,-0.03133451620197619,0.7125445867789371,-0.05152175144914818,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,28,1620857937350525,664649.2051249343,3999254.423352637,-2.0517272445821972,0.9725031595076811,-0.03287401348021651,0.7294845814526355,-0.01807962683826636,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,29,1620857937400538,664649.1803297477,3999254.3799753804,-2.0521285562981144,1.0077052061698455,-0.03129939683940029,0.7425587838720449,0.05214992822256296,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,30,1620857937450554,664649.1555991924,3999254.335277984,-2.0524385622687187,1.0445714582406702,-0.029287204698418303,0.809767604063341,0.01577241803263853,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
scenario_001,31,1620857937500570,664649.1287727056,3999254.2869558893,-2.052807728644581,1.0838624036763065,-0.029208926383153668,0.7680108829257617,-0.029334479426626855,0.0,0.0,0.0,low_magnitude_speed,262a4b7a1f2c5ab6,2021.05.12.22.00.38_veh-35_01008_01518
